"filename", "language", "TypeScript", "CSS", "HTML", "JSON with Comments", "JavaScript", "JSON", "Markdown", "Database", "C#", "XML", "comment", "blank", "total"
"/Users/masterfoo/bin/dpl-project/client/src/app/stats/stats.component.html", "HTML", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/masterfoo/bin/dpl-project/client/src/app/stats/stats.component.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/Users/masterfoo/bin/dpl-project/client/src/app/users/user-card/user-card.component.css", "CSS", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36
"/Users/masterfoo/bin/dpl-project/client/src/app/users/user-card/user-card.component.html", "HTML", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 3, 1, 18
"/Users/masterfoo/bin/dpl-project/client/src/app/users/user-card/user-card.component.ts", "TypeScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 34
"/Users/masterfoo/bin/dpl-project/client/src/app/users/user-edit/user-edit.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/masterfoo/bin/dpl-project/client/src/app/users/user-edit/user-edit.component.html", "HTML", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 10, 3, 78
"/Users/masterfoo/bin/dpl-project/client/src/app/users/user-edit/user-edit.component.ts", "TypeScript", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 61
"/Users/masterfoo/bin/dpl-project/client/src/app/users/user-list/user-list.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/masterfoo/bin/dpl-project/client/src/app/users/user-list/user-list.component.html", "HTML", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 12, 1, 18
"/Users/masterfoo/bin/dpl-project/client/src/app/users/user-list/user-list.component.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 45
"/Users/masterfoo/bin/dpl-project/client/src/app/users/user-profile/user-profile.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/masterfoo/bin/dpl-project/client/src/app/users/user-profile/user-profile.component.html", "HTML", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 25, 2, 73
"/Users/masterfoo/bin/dpl-project/client/src/app/users/user-profile/user-profile.component.ts", "TypeScript", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 61
"/Users/masterfoo/bin/dpl-project/client/src/environments/environment.prod.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/masterfoo/bin/dpl-project/client/src/environments/environment.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 18
"/Users/masterfoo/bin/dpl-project/client/src/index.html", "HTML", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/masterfoo/bin/dpl-project/client/src/main.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"/Users/masterfoo/bin/dpl-project/client/src/polyfills.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 8, 66
"/Users/masterfoo/bin/dpl-project/client/src/styles.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/Users/masterfoo/bin/dpl-project/client/src/test.ts", "TypeScript", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 28
"/Users/masterfoo/bin/dpl-project/client/tsconfig.app.json", "JSON", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 1, 1, 16
"/Users/masterfoo/bin/dpl-project/client/tsconfig.json", "JSON with Comments", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 1, 24
"/Users/masterfoo/bin/dpl-project/client/tsconfig.spec.json", "JSON", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 1, 1, 19
"/Users/masterfoo/bin/dpl-project/identifier.sqlite", "Database", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/masterfoo/bin/dpl-project/package-lock.json", "JSON", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"Total", "-", 2000, 33, 595, 23, 37, 11164, 14, 107, 2122, 20, 822, 1007, 17944
